marque,prix_neuf,modele,annee,gamme,poids,fiche_technique,photo_url,annonce_url
Scott,6299,Genius eRide 910,2021,Assistance électrique,"23,30","Garantie : Cadre : Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Bosch Gen4 /  Integr. removable Battery#Tapered Headtube E2/Forkstop, Central Kickstand
Mount#Range Booster ReadyPoids cadre : 0.00Amortisseur : FOX NUDE T EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control-Descend#DPS / Reb. Adj.#Travel 150-
100-Lockout / 185x55mmDébattement AR. : /Fourche : FOX 36 Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle#tapered steerer / Reb. Adj. / Lockout / 160mm travelDébattement AV : /Poids constructeur : 0.00Potence : Syncros FL1.5 / 2014 Alloy#L-Shape Spacer & Top Cap / 31.8mm / 6° / 1
1/8""Guidon : Syncros Hixon 1.5 / Alloy 7050D.B.#12mm rise / 9° / 780mm#Syncros
Pro lock-on gripsSelle : Syncros Tofino 1.5 Regular#Titanium railsTige de selle : FOX Transfer Dropper Post#31.6mm / S size 125mm / M & L size 150mm
/ XL size 175mmFreins : Shimano XT / BR-M8120 4 PistonMoyeux : /Jantes : Syncros X-30S / 32H / 30mm / Sleeve Joint#Tubeless readyCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : SRAM GX Eagle / 12 SpeedCommandes : SRAM NX Eagle Single ClickPédalier : SRAM X1 1000 / 165mm / 34TTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_genius_eride_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-genius-eride-910
Scott,5299,Genius eRide 920,2021,Assistance électrique,0,"Garantie : Cadre : Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Bosch Gen4 /  Integr. removable Battery#Tapered Headtube E2/Forkstop, Central Kickstand
Mount#Range Booster ReadyPoids cadre : 0.00Amortisseur : FOX Float EVOL Performace Trunnion#3 modes / Lockout-Trail- Descend#DPS / Reb. Adj.#Travel 150mm / 185x55mmDébattement AR. : /Fourche : FOX 36 Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle#tapered steerer / Reb. Adj. / Lockout / 160mm travelDébattement AV : /Poids constructeur : 0.00Potence : Syncros FL2.0 / 6061 Alloy#L-Shape Spacer & Top Cap / 31.8mm / 6° / 1
1/8""Guidon : Syncros Hixon 2.0 / Alloy 6061D.B.#12mm rise / 9° / 780mm#Syncros
Pro lock-on gripsSelle : Syncros Tofino 2.0 Regular#CRMO railsTige de selle : Syncros Duncan Dropper Post 2.5 #31.6mm / S size 100mm / M 125mm /
L & XL 150mmFreins : Shimano BR-MT420 4 PistonMoyeux : /Jantes : Syncros MD30 / 32H / 30mm / Pin Joint#Tubeless readyCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : Shimano XT / 12 SpeedCommandes : Shimano SL-M6100Pédalier : FSA CK-745 165mm / 34TTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_genius_eride_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-genius-eride-920
Scott,4999,Genius eRide 920,2020,Assistance électrique,"23,40","Garantie : /Cadre : Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Bosch Gen4 / integr. DT Battery#Tapered Headtube E2/Forkstop, Central Kickstand Mount#Range Booster ReadyPoids cadre : NCAmortisseur : FOX Float EVOL Performace Trunnion#3 modes / Lockout-Trail-Descend#DPS / Reb. Adj.#Travel 150mm / 185x55mmDébattement AR. : /Fourche : FOX 36 Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle#tapered steerer / Reb. Adj. / Lockout / 150mm travelDébattement AV : /Poids constructeur : 23.40Potence : Syncros ER2.0 / 6061 Alloy#Forkstop Spacer & Top Cap / 31.8mm / 6° / 1 1/8""Guidon : Syncros Hixon 2.0 / Alloy 6061D.B.#12mm rise / 9° / 780mm#Syncros Pro lock-on gripsSelle : Syncros Tofino 2.0 Regular#CRMO railsTige de selle : Syncros Duncan Dropper 2.5 Remote#31.6mm / S size 100mm / M 125mm / L & XL 150mmFreins : Shimano BR-MT420 4 Piston Disc#203mm CL rotor F&R#F: SM-RT30 / R: RT-EM300Moyeux : /Jantes : /Cassette : /Pneus d’origine : Front: Schwalbe MagicMary 29x2.6""#Snake Skin / TL-Easy / Apex / Addix Soft#Rear: Schwalbe Hans Dampf 29x2.6""#Snake Skin / TL-Easy / Apex / Addix SpeedgripDérailleur AV : /Dérailleur AR : SRAM SX Eagle / 12 SpeedCommandes : SRAM SX Eagle Single ClickPédalier : FSA CK-745 165mm / 34TTailles dispo. : S, M, L, XLTaille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_genius_eride_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-genius-eride-920
Scott,4799,Genius eRide 920,2019,Assistance électrique,"23,80","Garantie :5 ansCadre :Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Shimano E-8000 Integr. DT Battery#Tapered Headtube E2, Central Kickstand MountPoids cadre :/Amortisseur :Fox Float Evol Performace Trunnion#3 modes / Lockout-Trail-Descend#DPS / Reb. Adj.#Travel 150mm / 185x55mmDébattement AR. :150 mmFourche :Fox 36 Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle#tapered steerer / Reb. Adj. / Lockout / 150mm travelDébattement :150 mmPoids constructeur :23,8Potence :Syncros FL2.0 / 6061 Alloy#integrated Spacer & Top Cup / 31.8mm / 6° / 1 1/8""Guidon :Syncros FL2.0 Steps mini Riser / Alloy 6061#12mm rise / 9° / 760mm#Syncros Pro lock-on gripsSelle :Syncros Tofino 2.0 / CRMO railsTige de selle :Syncros Dropper 2.5 / Remote#31.6mm / S size 100mm / M, L & XL 125mmFreins :Freins à disque Shimano BR-MT520Moyeux :Shimano HB-MT400-B CL / 15x110mmJantes :Shimano FH-MT400-B CL / Boost 12x148mmCassette :Syncros X-30S / 32H / 30mm / Sleeve Joint#Tubeless readyPneus d’origine :SRAM PG1230 / 11-50 TDérailleur AV. :Front: Schwalbe MagicMary#Snake Skin / TL-Easy / Apex / Addix Soft#Rear: Schwalbe Hans Dampf#Snake Skin / TL-Easy / Apex / Addix Speedgrip#700 Series: 27.5x2.8"" / 900 Series: 29x2.6""Dérailleur AR. :Transmission SRAM NX Eagle, 12 vitessesCommandes :SRAM NX Eagle Single ClickPédalier :Shimano STEPS FC-E8000 / 165mm / 34TTailles dispo. :S, M, L, XLTaille de référence : MEmpattement (en mm) : 1236,7Longueur des bases (en mm) : 462Hauteur boîtier (en mm) : 342,5Angle tube direction : 64,8Angle tube de selle : 75Tube supérieur (en mm) : 606,6Longueur tube direction (en mm) : 125",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_genius_eride%C2%A0920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-genius-eride-920
Scott,4599,Genius eRide 930,2021,Assistance électrique,0,"Garantie : Cadre : Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Bosch Gen4 /  Integr. removable Battery#Tapered Headtube E2/Forkstop, Central Kickstand
Mount#Range Booster ReadyPoids cadre : 0.00Amortisseur : X-Fusion NUDE Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control-Descend#Reb. Adj.#Travel 150-100-Lockout /
185x55mmDébattement AR. : /Fourche : RockShox 35 Silver TK Air#15x110mm QR axle / Tapered Steerer#Reb. Adj. / 2 Modes / Lockout / 160mm travel / E-BikeDébattement AV : /Poids constructeur : 0.00Potence : Syncros FL2.0 / 6061 Alloy#L-Shape Spacer & Top Cap / 31.8mm / 6° / 1
1/8""Guidon : Syncros Hixon 2.0 / Alloy 6061D.B.#12mm rise / 9° / 780mm#Syncros
Pro lock-on gripsSelle : Syncros Tofino 2.5 RegularTige de selle : Syncros Duncan Dropper Post 2.5 #31.6mm / S size 100mm / M 125mm /
L & XL 150mmFreins : Shimano BR-MT420 4 PistonMoyeux : /Jantes : Syncros MD30 / 32H / 30mm / Pin Joint#Tubeless readyCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : SRAM SX Eagle / 12 SpeedCommandes : SRAM SX Eagle Single ClickPédalier : FSA CK-745 165mm / 34TTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_genius_eride_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-genius-eride-930
Scott,4199,Genius eRide 930,2020,Assistance électrique,23,"Garantie : /Cadre : Alloy Frame / Virtual 4 link kinematic VLK#27.5"" and 29"" compatible / geo adj. / Boost 148x12mm#150mm travel / Bosch Gen4 / integr. DT Battery#Tapered Headtube E2/Forkstop, Central Kickstand Mount#Range Booster ReadyPoids cadre : NCAmortisseur : X-Fusion NUDE Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control-Descend#Reb. Adj.#Travel 150-100-Lockout / 185x55mmDébattement AR. : /Fourche : RockShox 35 Gold RL DebonAir#15x110mm QR axle / Tapered Steerer#Reb. Adj. / 2 Modes / Lockout / 150mm travel / E-BikeDébattement AV : /Poids constructeur : 23.00Potence : Syncros ER2.0 / 6061 Alloy#Forkstop Spacer & Top Cap / 31.8mm / 6° / 1 1/8""Guidon : Syncros Hixon 2.0 / Alloy 6061D.B.#12mm rise / 9° / 780mm#Syncros Pro lock-on gripsSelle : Syncros Tofino 2.5 RegularTige de selle : Syncros Duncan Dropper 2.5 Remote#31.6mm / S size 100mm / M 125mm / L & XL 150mmFreins : Shimano BR-MT420 4 Piston Disc#203mm CL rotor F&R#F: SM-RT30 / R: RT-EM300Moyeux : /Jantes : /Cassette : /Pneus d’origine : Front: Schwalbe MagicMary 29x2.6""#Snake Skin / TL-Easy / Apex / Addix Soft#Rear: Schwalbe Hans Dampf 29x2.6""#Snake Skin / TL-Easy / Apex / Addix SpeedgripDérailleur AV : /Dérailleur AR : SRAM SX Eagle / 12 SpeedCommandes : SRAM SX Eagle Single ClickPédalier : FSA CK-745 165mm / 34TTailles dispo. : S, M, L, XLTaille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_genius_eride_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-genius-eride-930
Scott,6299,Genius LT 10,2013,Enduro,"13,80","Garantie : N/CVélo complet : OuiCadre : SCOTT Genius LT Carbon ConceptPoids cadre (kg) : N/CAmortisseur : SCOTT Equalizer 3Longueur (mm) : N/CCourse (mm) : N/CDébattement AR. (mm) : 185Fourche : FOX 36 Talas 180 FIT Remote / Scott CustomDébattement (mm) : 180Poids constructeur (kg) : N/CPotence : Syncros AM1.5Guidon : Syncros FL1.0 Carbon 15RiseSelle : Syncros TR1.5 / Titanium railsTige de selle : Rock Shox Reverb StealthFreins : Shimano XT BR-M785 DiscMoyeux : Syncros AM 1.5 IT / 20mm
Syncros AM 1.5 IT / 12 x 142 RWSJantes : Syncors / DT Swiss AM 10 / 32HCassette : SRAM PG 1070Pneus d'origine : Schwalbe Hans Dampf EVODérailleur AV. : SRAM X0 / DM S3 / bottom pullDérailleur AR. : SRAM X0 Type 2 RBC long cageCommandes : SRAM X0 TriggerPédalier : SRAM X0 GXP PF 2.2 AMTailles dispo. : S / M / LTaille : LEmpattement (mm) : 1172Longueur des bases (mm) : 428Hauteur boîtier (mm) : N/CAngle tube direction (dégré): 67Angle tube de selle (degré) : 74,2Tube supérieur (mm) : 544Longueur tube direction (mm) : 120",https://www.bigbike-magazine.com/media/guide_matos/vtt_2013/scott_2013_genius_lt10__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2013-scott-genius-lt-10
Scott,4699,Genius LT 20,2013,Enduro,"13,95","Garantie : 3 ans
Cadre : Carbone / Aluminium
Poids cadre : NC
Amort. : SCOTT Equalizer 3 Préc./Dét./Comp./Bloc./ Seuil
Longueur : 180 mm 
Course : 60 mm 
Débattement AR. : 185 mm
Fourche : ROCK SHOX Lyric RLR Préc./Dét./Comp./ Déb./Bloc.
Débattement : 110-185 mm
Poids constructeur : NC 
Potence : SCOTT
Guidon : SCOTT Pilot 
Selle : SCOTT
Tige de selle : ROCK SHOX Reverb
Freins : AVID Elixir 7 203/180
Moyeux : DT SWISS 
Jantes : DT SWISS 
Cassette : SRAM 11-36 
Pneus d’origine : SCHWALBE Hans Dampf 26x2.35
Dérailleur AV : SRAM X7 
Dérailleur AR. : SRAM X9
Commandes : SRAM X7 
Pédalier : TRUVATIV X9 
Tailles dispo. : S / M / LTaille : 44
Empattement : 1150 mm
Longueur des bases : 430 mm
Hauteur boîtier : 350 mm
Angle tube direction : 66°
Angle tube de selle : 66°
Tube supérieur : 580 mm
Longueur tube direction : 120 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2013/scott_2013_genius_lt_20__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2013-scott-genius-lt-20
Scott,3499,Genius LT 30,2013,Enduro,"14,80","Garantie : N/CVélo complet : OuiCadre : SCOTT Genius LT Alloy 6061Poids cadre (kg) : N/CAmortisseur : SCOTT Equalizer 3Longueur (mm) : N/CCourse (mm) : N/CDébattement AR. (mm) : 185Fourche : Rock Shox Lyrik RLR / Scott CustomDébattement (mm) : 180Poids constructeur (kg) : N/CPotence : Syncros AM1.5Guidon : Syncros FL2.0 15RiseSelle : Syncros TR2.0 / CROM railsTige de selle : KindShock KS EXA eTen adjustableFreins : Shimano BR-M596 DiscMoyeux : Formula DHL-92 / 20mm thru axle
Shimano FH-M525 Disc with RWSJantes : Syncros AM-44 Disc / 32HCassette : SRAM PG 1030Pneus d'origine : Schwalbe Hans DampfDérailleur AV. : SRAM X7 DM S3 / dual pullDérailleur AR. : SRAM X9 Type 2 RBC long cageCommandes : SRAM X-5 TriggerPédalier : SRAM S-1000 GXP PF 2.2 AMTailles dispo. : S / M / LTaille : LEmpattement (mm) : 1172Longueur des bases (mm) : 428Hauteur boîtier (mm) : N/CAngle tube direction (dégré): 67Angle tube de selle (degré) : 74,2Tube supérieur (mm) : 544Longueur tube direction (mm) : 120",https://www.bigbike-magazine.com/media/guide_matos/vtt_2013/scott_2013_genius_lt30__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2013-scott-genius-lt-30
Scott,6499,Genius LT 700 Tuned,2014,Enduro,"12,40","Garantie : 5 ansCadre : SCOTT Genius LT 700 Series 27.5"" HMX CarbonPoids cadre : NCAmortisseur : FOX Nude / SCOTT Custom/ 3 modes Climb - Traction Control - DescendDébattement AR. : 170Fourche : Fox 34 Float Factory CTD, 170mmDébattement : 170Poids constructeur : NCPotence : Syncros XM1.5
35mm HB diameter / 0° angleGuidon : Syncros AM1.0 Carbon 10Rise / 35mm
9° / 760 mm
Syncros Pro lock-on gripsSelle : Syncros TR1.5 / Carbon railsTige de selle : Rock Shox Reverb Stealth 125
inside hydraulic remote system / 31.6mmFreins : Shimano XTR M985 J-Kit Disc / metal pads
203/F and 180/R mm SM-RT67 CL Rotor ""Moyeux : Syncros AM1.5 CL / 15mm
made by DT SwissJantes : Syncros AM1.5
28H / Tubeless readyCassette : Sram XO1 / XG1195
10-42 TPneus d’origine : Schwalbe
Front:  Hans Dampf EVO / 27.5 x 2.35 / Trail Star
Rear:  Rock Razor EVO / 27.5 x 2.35 / PaceStar
67 EPI / Kevlar / SnakeSkin / Tubeless readyDérailleur AV. : E13 XCX Chaingiude / ISCG05 MountDérailleur AR. : Sram XO1
11 speedCommandes : Sram XO1 Trigger right only
multi adj.Pédalier : Sram X1 GXP PF
Bash guard / QF168
32TTailles dispo. : S - LTaille : MEmpattement : NCLongueur des bases : NCHauteur boîtier : NCAngle tube direction : NCAngle tube de selle : NCTube Supérieur : NCLongueur tube direction : NC",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_lt_700_tuned__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-lt-700-tuned
Scott,7499,Genius LT 700 Tuned Plus,2017,Enduro,"12,90","Garantie : 5 ansCadre : Genius LT 700 Plus Carbon / IMP / HMX /
BB92 / Alloy swingarm with 180PM
U-Mono Link / Tapered Headtube
IDS SL dropouts for 148x12mm BoostPoids cadre : 2.67Amortisseur : Fox Nude / Scott custom w. travel / geo adj
DPS 3 modes: Lockout - Traction Control -
Descend / Kashima / Evol / reb. Adj.
Travel 160 - 100 - Lockout / 215x60mmDébattement : 160 mmFourche : Fox 36 Float Factory Air / Kashima
Fit4 3-Modes with low speed adj.
Boost 15x110mm QR axle / tapered steerer
Lockout / reb. Adj. / 160 mm travelDébattement fourche (mm) : 160 mmPotence : Syncros XM1.5
35mm HB diameter / 0° angleGuidon : Syncros AM1.0 Carbon 10mm Rise / 35mm
9° / 760mm
Syncros Pro lock-on gripsSelle : Syncros XM1.0 / Carbon railsTige de selle : FOX Transfer Dropper RemoteFreins : SRAM Guide Ultimate Disc
203/F and 180/Rmm Centerline RotorMoyeux : yncros TR1.5 Plus CL / Boost 15x110mm
made by DT Swiss - Syncros TR1.0 Plus CL / 148x12mm / RWS axle
36T Rachet System /XD / made by DT SwissJantes : Syncros TR1.5 Plus / 28H / 35mm
tubeless readyCassette : SRAM XO1 /XG1195
10-42 TPneus d’origine : Maxxis
Front: Minion DHF 2.80 x 27.5 / 3C Maxx Terra
Rear: Minion DHF 2.80 x 27.5 3C / Maxx SpeedDérailleur AV. : Scott Chainguide / DMDérailleur AR. : SRAM X01 / Eagle 12 SpeedCommandes : SRAM X01 TriggerPédalier : SRAM X01 Eagle GXP Boost PF Carbon crankarm
QF 168 / 32TTailles dispo. : S, M, LTaille de référence : MEmpattement : 1192mmLongueur des bases : 448 mmHauteur boîtier : 345 mmAngle tube direction : 65,8°Angle tube de selle : 74°Tube supérieur : 600 mmLongueur tube direction : 110 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2017/scott_2017_geniuslt700plustuned__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2017-scott-genius-lt-700-tuned-plus
Scott,7999,Genius LT 700 Tuned Plus,2016,XC Hardtail,"12,70","Garantie : 5 ansCadre : Genius LT 700 PLUS Carbon / IMP / HMX / BB92 / Alloy swingarm with 180PM U-Mono Link / Tapered Headtube IDS SL dropouts for 148x12mm BoostPoids cadre : 2,67 kgAmortisseur : FOX Nude / SCOTT custom w. travel / geo adj DPS 3 modes: Lockout - Traction Control - Descend / Kashima / Evol / reb. Adj. Travel 160 - 100 - Lockout / 215x60mmDébattement AR. : 160 mmFourche : FOX 36 Float Factory Air, Kashima FIT4 3-Modes With Low Speed Adj. Boost 15X110 mm Qr Axle, Tapered Steerer Lockout, Reb. Adj., 160 mm TravelDébattement fourche (mm) : 160 mmPoids constructeur (kg) : NCPotence : SYNCROS XM1.5 35 mm HB diameter, 0° angleGuidon : SYNCROS AM1.0 Carbon 10 mm Rise, 35 mm 9°, 760 mm SYNCROS Pro lock-on gripsSelle : SYNCROS XM1.0, Carbon railsTige de selle : ROCKSHOX REVERB Stealth inside hydraulic remote system, 31.6 mm S size 125 mm, M and L 150 mmFreins : SHIMANO XTR M9020 Disc J-Kit, Pads w/Fin 203/F and 180/Rmm SM-RT81 CL RotorMoyeux : SYNCROS TR1.5 PLUS CL, Boost 15x110 mm made by DT SWISS - SYNCROS TR1.0 PLUS CL, 148x12mm, RWS axle 36T Rachet System /XD, made by DT SWISSJantes : SYNCROS TR1.5 PLUSCassette : SRAM XO1 /XG1195 10-42 TPneus d’origine : SCHWALBE Front: Nobby Nic EVO, 2.80x27.5, TrailStar Rear: Nobby Nic EVO, 2.80x27.5, PaceStar Tubeless EasyDérailleur AV. : Scott Chainguide, DMDérailleur AR. : SRAM X01 11speedCommandes : SRAM X01 Trigger right only multi adj., with Carbon capPédalier : 36 SRAM X01 GXP Boost PF, DM Carbon crankarm, QF 168 30T T chainring, 165 mmTailles dispo. : S, M, LTaille de référence : MEmpattement : 1192 mmLongueur des bases : 448 mmHauteur boîtier : 345 mmAngle tube direction : 65,8°Angle tube de selle : 74°Tube supérieur : 600 mmLongueur tube direction : 110 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2016/scott_2016_genius_lt_700_tuned_plus__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2016-scott-genius-lt-700-tuned-plus
Scott,4599,Genius LT 710,2014,Enduro,"14,75","Garantie : 3 ansCadre : carbone/ aluminiumPoids cadre : NCAmortisseur : Fox Nude CTD Préc./Dét./CTD/Bloc.Longueur : 215 mmCourse : 61 mmDébattement AR. : NCFourche : Fox 34 Float FIT CTD Préc./Dét./CTDDébattement : NCPoids constructeur : NCPotence : SyncrosGuidon : Syncros AM 1.5Selle : SyncrosTige de selle : Rock Shox ReverbFreins : Shimano SLX 203/180Moyeux : Shimano SLXJantes : Syncros XC67Cassette : SRAM 11-36 Pneus d’origine : Schwalbe Hans Dampf 27,5 x2.35Dérailleur AV. : SRAM X7Dérailleur AR. : SRAM X9Commandes : SRAM X9Pédalier : SRAMTailles dispo. : S/M/LTaille : 44Empattement : 1175 mmLongueur des bases : 440 mmHauteur boîtier : 335 mmAngle tube direction : 66,3° Angle tube de selle : 74,5° Tube Supérieur : 590 mmLongueur tube direction : 112 mmHauteur du cintre :  1035 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_lt_710__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-lt-710
Scott,4599,Genius LT 710,2015,Enduro,"14,15","Garantie : 3 ansCadre : Carbone/AluminiumPoids cadre : NC Amortisseur : FOX Nude CTCD /
Préc./Dét./CTCD.Longueur : 215 mm Course : 63 mmDébattement AR. : 170 mm FOURCHE : FOX 36 Float FIT CTD
Préc./Dét./ Comp. B etH vit.Débattement :
170 mmPoids constructeur : NC Potence : SYNCROS Guidon : SYNCROS
AM 1.5 Selle : SYNCROS Tige de selle :
ROCK SHOX Reverb Freins : SHIMANO
SLX 203/180 Moyeux : SHIMANO SLX Jantes : SYNCROS AM-67Cassette :
SHIMANO 11-36 Pneus d’origine :
SCHWALBE / Hans Dampf 27,5 x2.35 
Dérailleur AV : SRAM X7Dérailleur AR. :
SRAM X9Commandes : SRAM X9 Pédalier : SRAMTailles dispo. : S, M, LTaille : 44Empattement : 1176 mm Longueur des bases : 444 mm Hauteur boîtier : 328 mmAngle tube direction : 66,5°Angle tube de selle : 69° Tube supérieur : 580 mm Longueur tube direction : 110 mm Hauteur cintre : 1030 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2015/scott_2015_genius_lt_710__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2015-scott-geniuslt-710
